shopee,NIL,Under Armour,Under Armour UA Women's Charged Rogues 3 Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$99.00,2,https://shopee.sg/Under-Armour-UA-Women's-Charged-Rogues-3-Running-Shoes-i.252648730.19057484778?sp_atk=ebdcc4bc-0fff-4705-ad50-ac5c4dcc847f&xptdk=ebdcc4bc-0fff-4705-ad50-ac5c4dcc847f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvex-lk0iuywbtfre5f,"UNDER ARMOUR MAKES YOU BETTER
We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running.

Product DNA:
-2-tone mesh upper is lightweight & breathable
- Removable, deluxe foam sockliner for ultimate step-in comfort & cushioning
- Dual density Charged Cushioning® midsole for the ultimate blend of comfort & explosive energy return
- Solid rubber outsole with strategically placed pods for added durability in high-abrasion areas​
- Style #: 3024888
- Offset: 8mm
- Weight: 7.4 oz.
- Imported 
- NEUTRAL: For runners who need a balance of flexibility & cushioning
- Material code : 3024888-001
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers
- CHARGED ROGUE 3
- Season : FW22",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Turbulence Running Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00,$77.40 - $96.75,2,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Turbulence-Running-Shoes-i.252648730.20572280125?sp_atk=af1fd13f-4079-47b1-9f82-50997551a673&xptdk=af1fd13f-4079-47b1-9f82-50997551a673,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdp-lk0itvol8r2qfb,"UNDER ARMOUR MAKES YOU BETTER
Distance runners need a perfect mix of cushion, bounce, durability, and efficiency. And that's exactly what you're getting with the UA HOVR™ Turbulance—responsive cushioning, a smooth ride, and miles of comfort.

Product DNA:
- Material code : 3025425- 001
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers
- Run",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Mojo 2 Sportstyle Shoe,"10%OFF, 10%OFF, 12%OFF",$79.00,$47.40,2,https://shopee.sg/Under-Armour-UA-Women's-Mojo-2-Sportstyle-Shoe-i.252648730.20457483471?sp_atk=ff250258-7940-400f-9d90-7407b2adda92&xptdk=ff250258-7940-400f-9d90-7407b2adda92,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd9-lk0itzhxkz5qd6,"UNDER ARMOUR MAKES YOU BETTER
Super-light, breathable, comfortable—these are the shoes you'll find yourself in everywhere you go.

Product DNA:
- Soft textile upper provides an extremely comfortable fit & feel
- Die-cut, full-length EVA sockliner for added step-in comfort
- One-piece EVA foam midsole for soft, lightweight cushioning
- Full-length rubber outsole provides optimal traction & durability
- Tire inspired outsole pattern provides ultimate flex & superior traction
- Style #: 3024131
- Imported
- Material code : 3024131-003
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers
- MOJO 2
- Season : FW22",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Infinite 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$209.00,$125.40 - $209.00,2,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Infinite-4-Running-Shoes-i.252648730.23021385640?sp_atk=af36ff8c-7e73-4b06-bccb-31ac0fe32c3c&xptdk=af36ff8c-7e73-4b06-bccb-31ac0fe32c3c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfg-lk0iq9btx86s8f,"UNDER ARMOUR MAKES YOU BETTER
We kept the reliable, smooth, secure feel of the Infinite you love…but we simplified the upper, flipped the UA HOVR™ cushioning, and rethought the sole, giving you a lighter, softer, more durable every day running shoe.

Product DNA:
- Material code : 3024905- 003
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers
- Run",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Ansa Graphic Slides,"10%OFF, 10%OFF, 12%OFF",$39.00,$23.40 - $29.25,1,https://shopee.sg/Under-Armour-UA-Women's-Ansa-Graphic-Slides-i.252648730.3291920722?sp_atk=3cf3fec1-cf6b-40a2-9cca-f7d40285cf3f&xptdk=3cf3fec1-cf6b-40a2-9cca-f7d40285cf3f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcx-lk0j416idqd0c4,"UNDER ARMOUR MAKES YOU BETTER
Product DNA:
-Fixed strap with added foam underneath for an extra comfortable fit
-Drop-in EVA footbed provides underfoot cushioning
-EVA outsole delivers great durability & traction
-Material code : 3024436-004
-Fit Type : Regular
-Gender : Women
-Division : Footwear
-Type : Sandals
-Purpose of Thesaurus : LIFESTYLE - SLIDES
-Season : SS21",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 5 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40,1,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-5-Running-Shoes-i.252648730.18829905352?sp_atk=14af89cd-9f78-43bb-991d-29d8706bb80c&xptdk=14af89cd-9f78-43bb-991d-29d8706bb80c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd8-lk0ivi9bg2pg2f,"UNDER ARMOUR MAKES YOU BETTER
The UA HOVR™ Sonic is a no-brainer for runners who like distance but want more flexibility, a breathable feel, and the real-time feedback of Form Coaching from UA MapMyRun™ to help you run better every time you lace them up.

Product DNA:
-CONNECTS TO UA MAPMYRUN™: tracks & analyzes your running metrics to help make you a better runner
-Engineered spacer upper with a minimalist design for breathability, durability & lightweight containment
-External TPU heel wrap provides lightweight structure & support for added lockdown
-Molded EVA sockliner provides added comfort, resiliency & cushioning for high-mileage performance
-Responsive UA HOVR™ cushioning reduces impact, returns energy, and helps propel you forward
-Carbon rubber in heel & toe-off for added traction & durability & blown rubber forefoot for energy return
-Style #: 3024906
-Offset: 8mm
-Weight: 8.93 oz.
-Imported
-NEUTRAL: For runners who need a balance of flexibility & cushioning
-Material code : 3024906-103
-Fit Type : Regular
-Gender : Women
-Division : Footwear
-Type : Sneakers
-HOVR SONIC 5
-Season : SS22",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Charged Breathe Bliss PS Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00,$77.40,1,https://shopee.sg/Under-Armour-UA-Women's-Charged-Breathe-Bliss-PS-Sportstyle-Shoes-i.252648730.13405415319?sp_atk=274e6197-edc5-4354-8253-a0fa18fd13d8&xptdk=274e6197-edc5-4354-8253-a0fa18fd13d8,https://down-sg.img.susercontent.com/file/sg-11134201-7qveo-lk0izlxtc1g6c6,"UNDER ARMOUR MAKES YOU FEEL BETTER
 Our soft UA Charged Cushioning, a vented feel, and a look that speaks for itself. These are your new faves.
 Product DNA: 
 -Stretch open-hole mesh upper for a lightweight, breathable feel
 -Flexible gore forefoot strap & asymmetrical lacing deliver lockdown support & standout style
 -Charged Cushioning® provides ultimate comfort
 -Full rubber outsole for increased traction & durability
 -Style #: 3024168
 -Imported
 -Material code : 3024168-100
 -Fit Type : Regular
 -Gender : Women
 -Division : Footwear
 -Type : Casual Sneakers
 -FOOTWEAR -SPORTSTYLE
 -Season : FW21",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's TriBase™ Reign 4 Training Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40 - $179.00,1,https://shopee.sg/Under-Armour-UA-Women's-TriBase™-Reign-4-Training-Shoes-i.252648730.21559108699?sp_atk=74f06153-a5f3-49b7-9b73-fa2cd096aa1b&xptdk=74f06153-a5f3-49b7-9b73-fa2cd096aa1b,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcx-lk0isxs0tiln0b,"UNDER ARMOUR MAKES YOU BETTER
The better your contact with the floor during your workouts, the better those workouts are going to be. The low, stable triangular base of the UA TriBase™ tech will help you through every rep, set, and WOD.

Product DNA:
- Lightweight, breathable mesh with built-in durability & abrasion-resistance material
- External heel clip & internal heel counter for added stability & support
- Strategic zones of flexibility & traction in the forefoot give you greater mobility & added grip where you need it
- Full-length Micro G® foam midsole for the ultimate in responsive cushioning
- UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts
- Full-rubber outsole wraps up the sides for durability & added abrasion resistance with medial rope grip
- Strategic rubber build under the toe box for a more powerful floor grip
- Low to the ground build allows for greater feel & power transfer
- Style #: 3025053
- Offset: 2mm
- Weight: 10 oz.
- Imported
- Material code : 3025053-001
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Synchronicity Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,1,https://shopee.sg/Under-Armour-UA-Women's-Flow-Synchronicity-Running-Shoes-i.252648730.21059108844?sp_atk=f0a9ca6f-6742-46ba-b042-b5348f008bb7&xptdk=f0a9ca6f-6742-46ba-b042-b5348f008bb7,https://down-sg.img.susercontent.com/file/sg-11134201-7qvem-lk0itgc5md9z2c,"UNDER ARMOUR MAKES YOU BETTER
Product DNA:
- We used 3D foot scans to create a customized, women's-specific build for superior fit & feel
- Soft, textured knit upper is lightweight, breathable & provides a precision fit
- Knit ankle collar & heel design for elevated comfort & streamlined fit
- Plush sockliner cradles the foot for step-in comfort
- One-piece Flow midsole provides responsive & long-lasting cushioning
- Flow technology eliminates the rubber outsole, creating a more lightweight & seamless ride on any surface
- Style #: 3024786 
- Imported 
- NEUTRAL: For runners who need a balance of flexibility & cushioning
- Material code : 3024786-600
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers",08-08-2023
shopee,NIL,Under Armour,Under Armour  UA Women's Ansa Fixed Slides,"10%OFF, 10%OFF, 12%OFF",No Price Reduction,$35.00,1,https://shopee.sg/Under-Armour-UA-Women's-Ansa-Fixed-Slides-i.252648730.19759329506?sp_atk=90f774fc-520f-4b60-a5f5-f3c5d83b2a80&xptdk=90f774fc-520f-4b60-a5f5-f3c5d83b2a80,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcv-lk0iunw3vuoi16,"UNDER ARMOUR MAKES YOU BETTER
Every athlete needs some slides for the locker room—so we made the best. Comfortable and long-lasting.

Product DNA:
- Fixed strap with added foam underneath for an extra comfortable fit
- Drop-in EVA footbed provides underfoot cushioning
- EVA outsole delivers great durability & traction
- Style #: 3023772
- Material Code : 3023772-104
- Gender : Female
- Division : Footwear
- Type : Regular
- Imported",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Omnia Training Shoes,"12%OFF, 10%OFF, 10%OFF",$169.00,$101.40,1,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Omnia-Training-Shoes-i.252648730.19172280403?sp_atk=eb05da16-abf6-4dd8-b6c4-f6faf568d9de&xptdk=eb05da16-abf6-4dd8-b6c4-f6faf568d9de,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd5-lk0iv6kelg5hdc,"UNDER ARMOUR MAKES YOU BETTER
Product DNA:
- Built specifically for the female foot with a breathable engineered mesh upper & strategic support
- Molded quarter panel & internal strap for increased lateral & medial stability through all your workouts
- Responsive UA HOVR™ cushioning reduces impact, returns energy, and helps propel you forward
- Durable rubber outsole provides grip with flexibility where you need it most​
- Style #: 3025054
- Offset: 6mm​
- Weight: 9.24 oz.
- Imported
- Material code : 3025054- 603
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers
- Train",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Essential Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$79.00,$59.25 - $79.00,1,https://shopee.sg/Under-Armour-UA-Women's-Essential-Sportstyle-Shoes-i.252648730.7360136193?sp_atk=d8b536b6-5b26-4b7a-a685-58c95db12469&xptdk=d8b536b6-5b26-4b7a-a685-58c95db12469,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdg-lk0j2zhfgu8id7,"UNDER ARMOUR MAKES YOU BETTERUA is known for making super - light, breathable, comfortable shoes and these are no exception. You want a pair that you can wear everywhere? You found them.Product DNA: - Breathable, lightweight mesh upper for all - day comfort - Comfort sockliner takes the shape of your foot with added padding in the heel for heel - strike cushioning - Cushioned EVA midsole delivers a lightweight & responsive ride - Solid rubber outsole for versatile traction & added durability - Style #: 3022955 - Imported - Fit Type : Regular - Gender : Womens - Division : Footwear - Type : Casual Sneakers - Purpose of Thesaurus : FOOTWEAR - SPORTSTYLE - Season : FW20",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 5 Running Shoe,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40 - $179.00,1,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-5-Running-Shoe-i.252648730.21972671181?sp_atk=9adff2a1-6908-4258-a73e-375db97bcce7&xptdk=9adff2a1-6908-4258-a73e-375db97bcce7,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdy-lk0ishlmhrma9f,"UNDER ARMOUR MAKES YOU BETTER 
The UA HOVR™ Sonic is a no-brainer for runners who like distance but want more flexibility, a breathable feel, and the real-time feedback of Form Coaching from UA MapMyRun™ to help you run better every time you lace them up.

Product DNA:
- CONNECTS TO UA MAPMYRUN™: tracks & analyzes your running metrics to help make you a better runner
- Engineered spacer upper with a minimalist design for breathability, durability & lightweight containment
- External TPU heel wrap provides lightweight structure & support for added lockdown
- Molded EVA sockliner provides added comfort, resiliency & cushioning for high-mileage performance
- Responsive UA HOVR™ cushioning reduces impact, returns energy, and helps propel you forward
- Carbon rubber in heel & toe-off for added traction & durability & blown rubber forefoot for energy return
- Style #: 3024906
- Offset: 8mm
- Weight: 8.93 oz.
- Imported
- NEUTRAL: For runners who need a balance of flexibility & cushioning",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Charge Vantage 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$99.00,$74.25 - $99.00,0,https://shopee.sg/Under-Armour-UA-Women's-Charge-Vantage-2-Running-Shoes-i.252648730.22822500220?sp_atk=936f294e-4820-4d7c-ad34-f073f29edd5f&xptdk=936f294e-4820-4d7c-ad34-f073f29edd5f,https://down-sg.img.susercontent.com/file/sg-11134201-7qven-lk0iqlrxqwat23,"UNDER ARMOUR MAKES YOU BETTER
Shock-absorbing Charged Cushioning® protects against impact, while deep flex grooves allow maximum movement, and a lightweight, stretchy fit wraps your foot in comfort.

Product DNA:
- Light, breathable stretch-mesh upper with molded synthetic midfoot panel for added durability & support
- Removable foam sockliner for ultimate step-in comfort & cushioning
- Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability
- Solid rubber outsole covers high impact zones for greater durability with less weight
- Anatomically placed, deep flex grooves offer extra flexibility in key areas 
- Style #: 3024884
- Offset: 8mm
- Weight: 8.25 oz.
- Imported
- NEUTRAL: For runners who need a balance of flexibility & cushioning
- Material code : 3024884-001
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers
- Run",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Mojo 2 Sport style Shoes,"12%OFF, 10%OFF, 10%OFF",$79.00,$59.25 - $79.00,0,https://shopee.sg/Under-Armour-UA-Women's-Mojo-2-Sport-style-Shoes-i.252648730.22722500129?sp_atk=f2d82ab9-ad95-4371-8fec-9b1a42651903&xptdk=f2d82ab9-ad95-4371-8fec-9b1a42651903,https://down-sg.img.susercontent.com/file/sg-11134201-7qve3-lk0iqvflm4dwca,"UNDER ARMOUR MAKES YOU BETTER
Super-light, breathable, comfortable—these are the shoes you'll find yourself in everywhere you go.

Product DNA:
- Soft textile upper provides an extremely comfortable fit & feel
- Die-cut, full-length EVA sockliner for added step-in comfort
- One-piece EVA foam midsole for soft, lightweight cushioning
- Full-length rubber outsole provides optimal traction & durability
- Tire inspired outsole pattern provides ultimate flex & superior traction
- Style #: 3024131
- Imported
- Material code : 3024131-002
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers
- Run",08-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Velociti Wind 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$239.00,$143.40,0,https://shopee.sg/Under-Armour-UA-Women's-Flow-Velociti-Wind-2-Running-Shoes-i.252648730.20459110491?sp_atk=6b8f5f86-006f-48d6-9b73-8ceb62da9b79&xptdk=6b8f5f86-006f-48d6-9b73-8ceb62da9b79,https://down-sg.img.susercontent.com/file/sg-11134201-7qvei-lk0ityhb2kk740,"UNDER ARMOUR MAKES YOU BETTER
Product DNA:
- CONNECTS TO UA MAPMYRUN™: tracks & analyzes your running metrics to help make you a better runner
- Warp™ upper optimizes containment with lightweight lockdown & allows maximum breathability
- One-piece Flow midsole provides responsive & long-lasting cushioning
- Flow technology eliminates the rubber outsole, creating a more lightweight & seamless ride on any surface
- Outsole material is super-durable & increases ground traction
- Style #: 3024911
- Offset: 8mm
- Weight: 7.91 oz.
- Imported 
- NEUTRAL: For runners who need a balance of flexibility & cushioning
- Material code : 3024911-004
- Fit Type : Regular
- Gender : Women
- Division : Footwear
- Type : Sneakers",08-08-2023
